Densité de Bisounours,Fréquence d'apparition de la couleur jaune,Violence exprimée
62.43,2.836380139,2.8601073609
62.44,2.8352398856,2.8590086165
62.45,2.8341010063,2.8579111907
62.46,2.8329634984,2.8568150807
62.47,2.8318273589,2.8557202839
62.48,2.8306925854,2.8546267978
62.49,2.8295591749,2.8535346198
62.5,2.8284271247,2.8524437473
62.51,2.8272964323,2.8513541776
62.52,2.8261670947,2.8502659083
62.53,2.8250391094,2.8491789368
62.54,2.8239124736,2.8480932604
62.55,2.8227871847,2.8470088768
62.56,2.8216632399,2.8459257832
62.57,2.8205406366,2.8448439773
62.58,2.8194193722,2.8437634563
62.59,2.8182994439,2.842684218
62.6,2.8171808491,2.8416062596
62.61,2.8160635852,2.8405295787
62.62,2.8149476495,2.8394541729
62.63,2.8138330394,2.8383800396
62.64,2.8127197523,2.8373071763
62.65,2.8116077856,2.8362355805
62.66,2.8104971366,2.8351652498
62.67,2.8093878028,2.8340961817
62.68,2.8082797815,2.8330283738
62.69,2.8071730702,2.8319618235
62.7,2.8060676663,2.8308965285
62.71,2.8049635673,2.8298324863
62.72,2.8038607705,2.8287696945
62.73,2.8027592734,2.8277081506
62.74,2.8016590734,2.8266478522
62.75,2.8005601681,2.825588797
62.76,2.7994625548,2.8245309824
62.77,2.798366231,2.8234744061
62.78,2.7972711943,2.8224190658
62.79,2.7961774421,2.8213649589
62.8,2.7950849719,2.8203120832
62.81,2.7939937811,2.8192604362
62.82,2.7929038674,2.8182100157
62.83,2.7918152281,2.8171608191
62.84,2.7907278609,2.8161128442
62.85,2.7896417633,2.8150660887
62.86,2.7885569327,2.8140205501
62.87,2.7874733667,2.8129762262
62.88,2.7863910629,2.8119331146
62.89,2.7853100188,2.8108912129
62.9,2.7842302319,2.8098505189
62.91,2.7831517,2.8088110303
62.92,2.7820744204,2.8077727448
62.93,2.7809983908,2.80673566
62.94,2.7799236087,2.8056997736
62.95,2.7788500719,2.8046650834
62.96,2.7777777778,2.8036315871
62.97,2.776706724,2.8025992824
62.98,2.7756369083,2.801568167
62.99,2.7745683281,2.8005382388
63,2.7735009811,2.7995094953
63.01,2.772434865,2.7984819344
63.02,2.7713699774,2.7974555538
63.03,2.7703063159,2.7964303514
63.04,2.7692438781,2.7954063247
63.05,2.7681826618,2.7943834717
63.06,2.7671226646,2.7933617901
63.07,2.7660638841,2.7923412777
63.08,2.765006318,2.7913219323
63.09,2.7639499641,2.7903037516
63.1,2.76289482,2.7892867335
63.11,2.7618408833,2.7882708758
63.12,2.7607881519,2.7872561763
63.13,2.7597366233,2.7862426328
63.14,2.7586862953,2.7852302432
63.15,2.7576371657,2.7842190052
63.16,2.7565892321,2.7832089167
63.17,2.7555424923,2.7821999756
63.18,2.754496944,2.7811921796
63.19,2.7534525849,2.7801855268
63.2,2.7524094128,2.7791800148
63.21,2.7513674255,2.7781756416
63.22,2.7503266207,2.777172405
63.23,2.7492869961,2.776170303
63.24,2.7482485496,2.7751693333
63.25,2.747211279,2.774169494
63.26,2.7461751819,2.7731707828
63.27,2.7451402562,2.7721731977
63.28,2.7441064997,2.7711767366
63.29,2.7430739102,2.7701813973
63.3,2.7420424855,2.7691871779
63.31,2.7410122234,2.7681940762
63.32,2.7399831218,2.7672020901
63.33,2.7389551783,2.7662112176
63.34,2.737928391,2.7652214566
63.35,2.7369027575,2.7642328051
63.36,2.7358782758,2.763245261
63.37,2.7348549437,2.7622588222
63.38,2.7338327591,2.7612734867
63.39,2.7328117197,2.7602892525
63.4,2.7317918235,2.7593061176
63.41,2.7307730684,2.7583240798
63.42,2.7297554522,2.7573431372
63.43,2.7287389727,2.7563632878
63.44,2.727723628,2.7553845296
63.45,2.7267094157,2.7544068605
63.46,2.725696334,2.7534302786
63.47,2.7246843806,2.7524547818
63.48,2.7236735535,2.7514803682
63.49,2.7226638506,2.7505070358
63.5,2.7216552698,2.7495347826
63.51,2.720647809,2.7485636065
63.52,2.7196414661,2.7475935058
63.53,2.7186362391,2.7466244783
63.54,2.717632126,2.7456565221
63.55,2.7166291246,2.7446896354
63.56,2.715627233,2.743723816
63.57,2.714626449,2.7427590621
63.58,2.7136267706,2.7417953717
63.59,2.7126281959,2.740832743
63.6,2.7116307227,2.7398711739
63.61,2.7106343491,2.7389106625
63.62,2.709639073,2.7379512069
63.63,2.7086448924,2.7369928053
63.64,2.7076518054,2.7360354556
63.65,2.7066598098,2.7350791561
63.66,2.7056689037,2.7341239047
63.67,2.7046790852,2.7331696995
63.68,2.7036903522,2.7322165388
63.69,2.7027027027,2.7312644206
63.7,2.7017161348,2.730313343
63.71,2.7007306465,2.7293633042
63.72,2.6997462358,2.7284143022
63.73,2.6987629008,2.7274663352
63.74,2.6977806394,2.7265194014
63.75,2.6967994499,2.7255734988
63.76,2.6958193301,2.7246286257
63.77,2.6948402782,2.7236847801
63.78,2.6938622922,2.7227419603
63.79,2.6928853702,2.7218001643
63.8,2.6919095103,2.7208593905
63.81,2.6909347105,2.7199196368
63.82,2.6899609689,2.7189809015
63.83,2.6889882837,2.7180431828
63.84,2.6880166529,2.7171064789
63.85,2.6870460745,2.7161707879
63.86,2.6860765468,2.7152361081
63.87,2.6851080677,2.7143024375
63.88,2.6841406355,2.7133697745
63.89,2.6831742482,2.7124381173
63.9,2.6822089039,2.711507464
63.91,2.6812446009,2.7105778128
63.92,2.6802813371,2.7096491621
63.93,2.6793191108,2.7087215099
63.94,2.67835792,2.7077948546
63.95,2.677397763,2.7068691943
63.96,2.6764386379,2.7059445273
63.97,2.6754805427,2.7050208519
63.98,2.6745234758,2.7040981662
63.99,2.6735674352,2.7031764686
64,2.6726124191,2.7022557573
64.01,2.6716584257,2.7013360305
64.02,2.6707054532,2.7004172865
64.03,2.6697534997,2.6994995236
64.04,2.6688025634,2.69858274
64.05,2.6678526426,2.697666934
64.06,2.6669037353,2.6967521039
64.07,2.6659558399,2.6958382481
64.08,2.6650089544,2.6949253646
64.09,2.6640630772,2.694013452
64.1,2.6631182065,2.6931025083
64.11,2.6621743403,2.6921925321
64.12,2.6612314771,2.6912835215
64.13,2.6602896149,2.6903754748
64.14,2.659348752,2.6894683905
64.15,2.6584088868,2.6885622667
64.16,2.6574700173,2.6876571019
64.17,2.6565321418,2.6867528943
64.18,2.6555952586,2.6858496423
64.19,2.654659366,2.6849473441
64.2,2.6537244622,2.6840459983
64.21,2.6527905454,2.6831456029
64.22,2.6518576139,2.6822461566
64.23,2.650925666,2.6813476575
64.24,2.6499947,2.680450104
64.25,2.6490647141,2.6795534945
64.26,2.6481357067,2.6786578274
64.27,2.6472076759,2.677763101
64.28,2.6462806201,2.6768693136
64.29,2.6453545376,2.6759764638
64.3,2.6444294267,2.6750845497
64.31,2.6435052857,2.6741935699
64.32,2.6425821129,2.6733035226
64.33,2.6416599066,2.6724144064
64.34,2.6407386651,2.6715262195
64.35,2.6398183867,2.6706389604
64.36,2.6388990698,2.6697526275
64.37,2.6379807127,2.6688672192
64.38,2.6370633137,2.6679827339
64.39,2.6361468712,2.6670991699
64.4,2.6352313835,2.6662165258
64.41,2.6343168489,2.6653347999
64.42,2.6334032657,2.6644539907
64.43,2.6324906325,2.6635740966
64.44,2.6315789474,2.6626951159
64.45,2.6306682088,2.6618170473
64.46,2.6297584152,2.660939889
64.47,2.6288495648,2.6600636396
64.48,2.6279416561,2.6591882974
64.49,2.6270346875,2.658313861
64.5,2.6261286572,2.6574403287
64.51,2.6252235637,2.6565676991
64.52,2.6243194054,2.6556959706
64.53,2.6234161807,2.6548251417
64.54,2.6225138879,2.6539552108
64.55,2.6216125255,2.6530861764
64.56,2.6207120918,2.652218037
64.57,2.6198125853,2.651350791
64.58,2.6189140044,2.650484437
64.59,2.6180163475,2.6496189734
64.6,2.617119613,2.6487543987
64.61,2.6162237993,2.6478907114
64.62,2.6153289048,2.6470279101
64.63,2.6144349281,2.6461659931
64.64,2.6135418674,2.6453049591
64.65,2.6126497214,2.6444448065
64.66,2.6117584883,2.6435855338
64.67,2.6108681666,2.6427271395
64.68,2.6099787549,2.6418696222
64.69,2.6090902514,2.6410129804
64.7,2.6082026548,2.6401572127
64.71,2.6073159634,2.6393023174
64.72,2.6064301757,2.6384482932
64.73,2.6055452902,2.6375951386
64.74,2.6046613054,2.6367428522
64.75,2.6037782196,2.6358914325
64.76,2.6028960315,2.6350408779
64.77,2.6020147394,2.6341911872
64.78,2.6011343419,2.6333423588
64.79,2.6002548375,2.6324943913
64.8,2.5993762246,2.6316472832
64.81,2.5984985017,2.6308010332
64.82,2.5976216673,2.6299556397
64.83,2.59674572,2.6291111013
64.84,2.5958706583,2.6282674167
64.85,2.5949964805,2.6274245844
64.86,2.5941231854,2.626582603
64.87,2.5932507713,2.625741471
64.88,2.5923792368,2.624901187
64.89,2.5915085805,2.6240617497
64.9,2.5906388008,2.6232231576
64.91,2.5897698962,2.6223854094
64.92,2.5889018654,2.6215485035
64.93,2.5880347068,2.6207124387
64.94,2.587168419,2.6198772135
64.95,2.5863030006,2.6190428265
64.96,2.58543845,2.6182092764
64.97,2.5845747658,2.6173765618
64.98,2.5837119466,2.6165446812
64.99,2.582849991,2.6157136333
65,2.5819888975,2.6148834168
65.01,2.5811286646,2.6140540302
65.02,2.580269291,2.6132254722
65.03,2.5794107751,2.6123977414
65.04,2.5785531156,2.6115708365
65.05,2.5776963111,2.610744756
65.06,2.5768403602,2.6099194988
65.07,2.5759852613,2.6090950633
65.08,2.5751310131,2.6082714482
65.09,2.5742776143,2.6074486523
65.1,2.5734250633,2.606626674
65.11,2.5725733588,2.6058055122
65.12,2.5717224994,2.6049851655
65.13,2.5708724836,2.6041656325
65.14,2.5700233102,2.6033469119
65.15,2.5691749777,2.6025290024
65.16,2.5683274847,2.6017119026
65.17,2.5674808298,2.6008956112
65.18,2.5666350117,2.600080127
65.19,2.565790029,2.5992654485
65.2,2.5649458802,2.5984515745
65.21,2.5641025641,2.5976385037
65.22,2.5632600793,2.5968262348
65.23,2.5624184243,2.5960147663
65.24,2.5615775979,2.5952040972
65.25,2.5607375987,2.594394226
65.26,2.5598984252,2.5935851515
65.27,2.5590600763,2.5927768723
65.28,2.5582225505,2.5919693872
65.29,2.5573858464,2.5911626949
65.3,2.5565499628,2.590356794
65.31,2.5557148983,2.5895516834
65.32,2.5548806515,2.5887473618
65.33,2.5540472212,2.5879438278
65.34,2.5532146059,2.5871410802
65.35,2.5523828045,2.5863391178
65.36,2.5515518154,2.5855379392
65.37,2.5507216375,2.5847375432
65.38,2.5498922693,2.5839379285
65.39,2.5490637097,2.5831390939
65.4,2.5482359572,2.5823410382
65.41,2.5474090106,2.58154376
65.42,2.5465828685,2.5807472581
65.43,2.5457575297,2.5799515313
65.44,2.5449329928,2.5791565783
65.45,2.5441092566,2.5783623979
65.46,2.5432863197,2.5775689889
65.47,2.5424641809,2.57677635
65.48,2.5416428389,2.5759844799
65.49,2.5408222923,2.5751933775
65.5,2.54000254,2.5744030416
65.51,2.5391835806,2.5736134708
65.52,2.5383654128,2.572824664
65.53,2.5375480354,2.5720366199
65.54,2.5367314472,2.5712493374
65.55,2.5359156467,2.5704628152
65.56,2.5351006328,2.5696770522
65.57,2.5342864042,2.568892047
65.58,2.5334729597,2.5681077986
65.59,2.5326602979,2.5673243056
65.6,2.5318484177,2.5665415669
65.61,2.5310373178,2.5657595813
65.62,2.5302269968,2.5649783477
65.63,2.5294174537,2.5641978647
65.64,2.5286086871,2.5634181313
65.65,2.5278006958,2.5626391462
65.66,2.5269934786,2.5618609082
65.67,2.5261870342,2.5610834162
65.68,2.5253813614,2.5603066691
65.69,2.5245764589,2.5595306655
65.7,2.5237723256,2.5587554043
65.71,2.5229689602,2.5579808844
65.72,2.5221663615,2.5572071047
65.73,2.5213645283,2.5564340638
65.74,2.5205634593,2.5556617607
65.75,2.5197631534,2.5548901942
65.76,2.5189636093,2.5541193632
65.77,2.5181648258,2.5533492665
65.78,2.5173668018,2.5525799028
65.79,2.5165695359,2.5518112712
65.8,2.5157730271,2.5510433704
65.81,2.5149772741,2.5502761993
65.82,2.5141822758,2.5495097568
65.83,2.5133880308,2.5487440417
65.84,2.5125945381,2.5479790528
65.85,2.5118017965,2.547214789
65.86,2.5110098048,2.5464512493
65.87,2.5102185617,2.5456884324
65.88,2.5094280661,2.5449263373
65.89,2.5086383169,2.5441649628
65.9,2.5078493129,2.5434043077
65.91,2.5070610528,2.5426443711
65.92,2.5062735356,2.5418851517
65.93,2.50548676,2.5411266484
65.94,2.5047007249,2.5403688601
65.95,2.5039154292,2.5396117857
65.96,2.5031308716,2.5388554242
65.97,2.5023470511,2.5380997743
65.98,2.5015639664,2.537344835
65.99,2.5007816164,2.5365906052
66,2.5,2.5358370838
66.01,2.499219116,2.5350842697
66.02,2.4984389633,2.5343321618
66.03,2.4976595408,2.5335807589
66.04,2.4968808472,2.5328300601
66.05,2.4961028815,2.5320800642
66.06,2.4953256425,2.5313307702
66.07,2.4945491292,2.5305821769
66.08,2.4937733403,2.5298342832
66.09,2.4929982747,2.5290870882
66.1,2.4922239314,2.5283405907
66.11,2.4914503092,2.5275947896
66.12,2.4906774069,2.5268496839
66.13,2.4899052236,2.5261052725
66.14,2.4891337579,2.5253615544
66.15,2.488363009,2.5246185284
66.16,2.4875929755,2.5238761936
66.17,2.4868236565,2.5231345487
66.18,2.4860550508,2.5223935929
66.19,2.4852871573,2.5216533251
66.2,2.484519975,2.5209137441
66.21,2.4837535027,2.5201748489
66.22,2.4829877393,2.5194366385
66.23,2.4822226837,2.5186991119
66.24,2.4814583349,2.517962268
66.25,2.4806946918,2.5172261057
66.26,2.4799317532,2.516490624
66.27,2.4791695181,2.5157558219
66.28,2.4784079855,2.5150216984
66.29,2.4776471542,2.5142882524
66.3,2.4768870231,2.5135554828
66.31,2.4761275912,2.5128233887
66.32,2.4753688574,2.512091969
66.33,2.4746108207,2.5113612227
66.34,2.47385348,2.5106311488
66.35,2.4730968341,2.5099017462
66.36,2.4723408822,2.509173014
66.37,2.471585623,2.5084449511
66.38,2.4708310555,2.5077175565
66.39,2.4700771788,2.5069908292
66.4,2.4693239916,2.5062647681
66.41,2.4685714931,2.5055393724
66.42,2.467819682,2.504814641
66.43,2.4670685575,2.5040905728
66.44,2.4663181183,2.5033671669
66.45,2.4655683636,2.5026444222
66.46,2.4648192922,2.5019223378
66.47,2.4640709032,2.5012009128
66.48,2.4633231954,2.500480146
66.49,2.4625761679,2.4997600365
66.5,2.4618298196,2.4990405833
66.51,2.4610841495,2.4983217854
66.52,2.4603391565,2.4976036419
66.53,2.4595948397,2.4968861518
66.54,2.458851198,2.496169314
66.55,2.4581082304,2.4954531276
66.56,2.4573659359,2.4947375916
66.57,2.4566243135,2.4940227051
66.58,2.4558833621,2.4933084671
66.59,2.4551430807,2.4925948766
66.6,2.4544034684,2.4918819326
66.61,2.4536645241,2.4911696342
66.62,2.4529262468,2.4904579804
66.63,2.4521886355,2.4897469703
66.64,2.4514516892,2.4890366029
66.65,2.450715407,2.4883268772
66.66,2.4499797878,2.4876177922
66.67,2.4492448305,2.4869093471
66.68,2.4485105344,2.4862015409
66.69,2.4477768982,2.4854943726
66.7,2.4470439212,2.4847878413
66.71,2.4463116022,2.484081946
66.72,2.4455799402,2.4833766857
66.73,2.4448489344,2.4826720597
66.74,2.4441185837,2.4819680668
66.75,2.4433888871,2.4812647062
66.76,2.4426598437,2.4805619769
66.77,2.4419314525,2.479859878
66.78,2.4412037125,2.4791584086
66.79,2.4404766228,2.4784575678
66.8,2.4397501824,2.4777573545
66.81,2.4390243902,2.4770577679
66.82,2.4382992455,2.476358807
66.83,2.4375747471,2.475660471
66.84,2.4368508941,2.4749627589
66.85,2.4361276857,2.4742656698
66.86,2.4354051207,2.4735692028
66.87,2.4346831983,2.4728733569
66.88,2.4339619176,2.4721781313
66.89,2.4332412774,2.471483525
66.9,2.4325212771,2.4707895371
66.91,2.4318019154,2.4700961668
66.92,2.4310831916,2.469403413
66.93,2.4303651047,2.468711275
66.94,2.4296476537,2.4680197518
66.95,2.4289308378,2.4673288425
66.96,2.4282146559,2.4666385462
66.97,2.4274991071,2.465948862
66.98,2.4267841906,2.4652597891
66.99,2.4260699053,2.4645713264
67,2.4253562504,2.4638834732
67.01,2.4246432248,2.4631962285
67.02,2.4239308278,2.4625095915
67.03,2.4232190584,2.4618235613
67.04,2.4225079156,2.461138137
67.05,2.4217973985,2.4604533176
67.06,2.4210875062,2.4597691024
67.07,2.4203782379,2.4590854904
67.08,2.4196695925,2.4584024808
67.09,2.4189615692,2.4577200727
67.1,2.418254167,2.4570382653
67.11,2.4175473851,2.4563570576
67.12,2.4168412226,2.4556764487
67.13,2.4161356785,2.4549964379
67.14,2.415430752,2.4543170242
67.15,2.4147264421,2.4536382068
67.16,2.4140227479,2.4529599849
67.17,2.4133196686,2.4522823575
67.18,2.4126172033,2.4516053238
67.19,2.411915351,2.4509288829
67.2,2.4112141109,2.4502530341
67.21,2.410513482,2.4495777763
67.22,2.4098134636,2.4489031089
67.23,2.4091140546,2.4482290309
67.24,2.4084152543,2.4475555415
67.25,2.4077170617,2.4468826398
67.26,2.407019476,2.446210325
67.27,2.4063224963,2.4455385963
67.28,2.4056261216,2.4448674527
67.29,2.4049303512,2.4441968936
67.3,2.4042351842,2.4435269179
67.31,2.4035406196,2.442857525
67.32,2.4028466567,2.4421887139
67.33,2.4021532945,2.4415204838
67.34,2.4014605321,2.440852834
67.35,2.4007683688,2.4401857635
67.36,2.4000768037,2.4395192715
67.37,2.3993858358,2.4388533572
67.38,2.3986954644,2.4381880198
67.39,2.3980056886,2.4375232585
67.4,2.3973165074,2.4368590724
67.41,2.3966279202,2.4361954607
67.42,2.3959399259,2.4355324227
67.43,2.3952525238,2.4348699574
67.44,2.3945657131,2.434208064
67.45,2.3938794927,2.4335467418
67.46,2.3931938621,2.43288599
67.47,2.3925088201,2.4322258077
67.48,2.3918243662,2.4315661941
67.49,2.3911404993,2.4309071484
67.5,2.3904572187,2.4302486698
67.51,2.3897745235,2.4295907576
67.52,2.3890924128,2.4289334108
67.53,2.388410886,2.4282766287
67.54,2.387729942,2.4276204106
67.55,2.3870495801,2.4269647555
67.56,2.3863697995,2.4263096627
67.57,2.3856905993,2.4256551315
67.58,2.3850119788,2.425001161
67.59,2.384333937,2.4243477504
67.6,2.3836564731,2.4236948989
67.61,2.3829795864,2.4230426058
67.62,2.382303276,2.4223908702
67.63,2.3816275411,2.4217396914
67.64,2.380952381,2.4210890687
67.65,2.3802777946,2.4204390011
67.66,2.3796037814,2.4197894879
67.67,2.3789303403,2.4191405284
67.68,2.3782574708,2.4184921218
67.69,2.3775851718,2.4178442673
67.7,2.3769134427,2.4171969641
67.71,2.3762422826,2.4165502115
67.72,2.3755716907,2.4159040086
67.73,2.3749016663,2.4152583547
67.74,2.3742322084,2.4146132491
67.75,2.3735633164,2.413968691
67.76,2.3728949894,2.4133246795
67.77,2.3722272266,2.4126812141
67.78,2.3715600273,2.4120382937
67.79,2.3708933906,2.4113959179
67.8,2.3702273157,2.4107540856
67.81,2.3695618019,2.4101127963
67.82,2.3688968484,2.4094720491
67.83,2.3682324544,2.4088318433
67.84,2.3675686191,2.4081921782
67.85,2.3669053417,2.4075530529
67.86,2.3662426214,2.4069144668
67.87,2.3655804575,2.4062764191
67.88,2.3649188492,2.405638909
67.89,2.3642577957,2.4050019358
67.9,2.3635972962,2.4043654987
67.91,2.36293735,2.403729597
67.92,2.3622779563,2.40309423
67.93,2.3616191143,2.402459397
67.94,2.3609608232,2.4018250971
67.95,2.3603030824,2.4011913296
67.96,2.3596458909,2.4005580939
67.97,2.3589892481,2.3999253891
67.98,2.3583331532,2.3992932146
67.99,2.3576776054,2.3986615696
68,2.357022604,2.3980304533
68.01,2.3563681481,2.3973998651
68.02,2.3557142372,2.3967698042
68.03,2.3550608703,2.39614027
68.04,2.3544080467,2.3955112615
68.05,2.3537557658,2.3948827783
68.06,2.3531040267,2.3942548194
68.07,2.3524528286,2.3936273843
68.08,2.351802171,2.3930004721
68.09,2.3511520529,2.3923740822
68.1,2.3505024736,2.3917482139
68.11,2.3498534325,2.3911228664
68.12,2.3492049287,2.390498039
68.13,2.3485569615,2.389873731
68.14,2.3479095302,2.3892499417
68.15,2.3472626341,2.3886266704
68.16,2.3466162723,2.3880039163
68.17,2.3459704442,2.3873816789
68.18,2.3453251491,2.3867599573
68.19,2.3446803862,2.3861387508
68.2,2.3440361547,2.3855180589
68.21,2.343392454,2.3848978806
68.22,2.3427492833,2.3842782155
68.23,2.3421066418,2.3836590626
68.24,2.341464529,2.3830404215
68.25,2.3408229439,2.3824222913
68.26,2.340181886,2.3818046713
68.27,2.3395413545,2.381187561
68.28,2.3389013486,2.3805709595
68.29,2.3382618677,2.3799548662
68.3,2.3376229111,2.3793392804
68.31,2.3369844779,2.3787242014
68.32,2.3363465676,2.3781096286
68.33,2.3357091793,2.3774955611
68.34,2.3350723125,2.3768819985
68.35,2.3344359663,2.3762689398
68.36,2.33380014,2.3756563846
68.37,2.3331648331,2.3750443321
68.38,2.3325300446,2.3744327816
68.39,2.3318957741,2.3738217325
68.4,2.3312620206,2.373211184
68.41,2.3306287836,2.3726011356
68.42,2.3299960623,2.3719915864
68.43,2.3293638561,2.3713825359
68.44,2.3287321642,2.3707739834
68.45,2.3281009859,2.3701659282
68.46,2.3274703206,2.3695583696
68.47,2.3268401675,2.368951307
68.48,2.326210526,2.3683447397
68.49,2.3255813953,2.367738667
68.5,2.3249527749,2.3671330883
68.51,2.3243246639,2.3665280029
68.52,2.3236970617,2.3659234102
68.53,2.3230699676,2.3653193094
68.54,2.322443381,2.3647157
68.55,2.3218173011,2.3641125813
68.56,2.3211917272,2.3635099525
68.57,2.3205666587,2.3629078131
68.58,2.319942095,2.3623061624
68.59,2.3193180352,2.3617049998
68.6,2.3186944788,2.3611043246
68.61,2.3180714251,2.3605041361
68.62,2.3174488733,2.3599044337
68.63,2.3168268229,2.3593052168
68.64,2.3162052731,2.3587064846
68.65,2.3155842232,2.3581082366
68.66,2.3149636727,2.3575104722
68.67,2.3143436208,2.3569131906
68.68,2.3137240669,2.3563163912
68.69,2.3131050103,2.3557200734
68.7,2.3124864503,2.3551242365
68.71,2.3118683863,2.35452888
68.72,2.3112508176,2.3539340031
68.73,2.3106337436,2.3533396053
68.74,2.3100171635,2.3527456858
68.75,2.3094010768,2.3521522441
68.76,2.3087854827,2.3515592796
68.77,2.3081703807,2.3509667915
68.78,2.30755577,2.3503747793
68.79,2.30694165,2.3497832424
68.8,2.3063280201,2.3491921801
